date,dp,ep,bm,ntis,tbl,tms,dfy,svar
2000-12-01,-4.396214732140832,-3.2735761088698685,0.1518515036,-0.0022617472,0.0577,-0.001899999999999999,0.008099999999999996,0.0052992481
2001-01-01,-4.436386559722948,-3.338498018987097,0.1504496662,-0.0031925908,0.0515,0.004700000000000003,0.007800000000000001,0.004941018
2001-02-01,-4.345720976990203,-3.2735220948117743,0.1560700913,-0.0068557205,0.0488,0.006099999999999994,0.007700000000000012,0.0025284102
2001-03-01,-4.285559929593664,-3.240066951988588,0.1331135514,-0.0052134444,0.0442,0.011699999999999995,0.008599999999999997,0.0071395945
2001-04-01,-4.365576320783312,-3.3796294325242546,0.1224969006,-0.0025430255,0.0387,0.0206,0.0087,0.0074262611
2001-05-01,-4.376692983735494,-3.454865607302754,0.120510188,-0.0002482857,0.0362,0.0232,0.0077999999999999875,0.0025362374
2001-06-01,-4.357453946678575,-3.5049964723523663,0.1252094328,0.0050407545,0.0349,0.024099999999999996,0.00789999999999999,0.0015083583
2001-07-01,-4.345558979110116,-3.5741111213337295,0.1249665833,0.0079138367,0.0351,0.020999999999999998,0.00839999999999999,0.0028996134
2001-08-01,-4.278246788565765,-3.5947488575480153,0.1321641438,0.0099183208,0.0336,0.021000000000000005,0.008300000000000002,0.0022215212
2001-09-01,-4.191928348979534,-3.6046643309424833,0.1486285882,0.008652734,0.0264,0.0278,0.008599999999999997,0.0071675937
2001-10-01,-4.209782927604504,-3.6661611267055525,0.1449013996,0.0107492736,0.0216,0.028999999999999998,0.008800000000000002,0.0032497725
2001-11-01,-4.282178321372422,-3.7841854213684436,0.1334813667,0.0111617665,0.0187,0.0366,0.008400000000000005,0.002189358
2001-12-01,-4.28964101787342,-3.8394479575055884,0.1312178459,0.0134648247,0.0169,0.040600000000000004,0.012800000000000006,0.0017979581
2002-01-01,-4.274154323112603,-3.8236179354188486,0.1325605487,0.0111912895,0.0165,0.0404,0.013200000000000003,0.0021838795
2002-02-01,-4.253385515243487,-3.8024953690512175,0.1301190857,0.0124990208,0.0172,0.0391,0.013799999999999993,0.002567843
2002-03-01,-4.289675359703148,-3.8384418331394023,0.2368334023,0.0137594442,0.0179,0.0425,0.013000000000000012,0.0020148209
2002-04-01,-4.219764024469622,-3.7478989317026783,0.2477323126,0.015106854,0.0171,0.040400000000000005,0.012700000000000003,0.002319778
2002-05-01,-4.2041567508495525,-3.7123358799950954,0.2482556141,0.0222773404,0.0173,0.040499999999999994,0.013399999999999995,0.0041016102
2002-06-01,-4.1224897491626304,-3.6113524338440746,0.2665725018,0.0275227705,0.017,0.039599999999999996,0.013200000000000003,0.0037079467
2002-07-01,-4.045200303160939,-3.48874940111177,0.2820321945,0.0284410263,0.0168,0.037599999999999995,0.013700000000000004,0.0153427907
2002-08-01,-4.0550952994243445,-3.454868059764967,0.284411556,0.0247476984,0.0162,0.0348,0.0121,0.0094092909
2002-09-01,-3.9435972312791616,-3.3010140512739397,0.3245551555,0.029299296,0.0163,0.031700000000000006,0.012499999999999997,0.0073661128
2002-10-01,-4.020712001107434,-3.4114796972585015,0.2934370638,0.025670932,0.0158,0.034999999999999996,0.014099999999999988,0.0115896355
2002-11-01,-4.070464758331704,-3.4953215853888735,0.2769754993,0.0229075973,0.0123,0.0398,0.0131,0.0044490751
2002-12-01,-4.002514281304906,-3.462263952866238,0.2953858956,0.0257359814,0.0119,0.0365,0.012399999999999994,0.002639538
2003-01-01,-3.97161100216909,-3.4020157601494043,0.3059423072,0.0282889555,0.0117,0.0378,0.011799999999999998,0.0051675744
2003-02-01,-3.951364988491539,-3.353435250599266,0.3122513206,0.0279187105,0.0117,0.0355,0.011099999999999999,0.0025641197
2003-03-01,-3.956601250009226,-3.3312853166438274,0.2861177008,0.0240985953,0.0113,0.0373,0.010600000000000005,0.0061361179
2003-04-01,-4.03574358833124,-3.3637576218523715,0.2696540306,0.0199668846,0.0113,0.0368,0.011100000000000006,0.0030648098
2003-05-01,-4.08659954141153,-3.3699248809383464,0.2583755061,0.0064481102,0.0107,0.0329,0.011599999999999992,0.0022283195
2003-06-01,-4.099086369390221,-3.339527230353939,0.2544883373,0.0012618836,0.0092,0.036,0.012199999999999996,0.0019977007
2003-07-01,-4.106527817090342,-3.317467376876076,0.2476433348,0.0002715813,0.009,0.0452,0.011299999999999998,0.0020460156
2003-08-01,-4.115669324352394,-3.298438535127772,0.2428560733,0.0029170177,0.0095,0.043699999999999996,0.011299999999999998,0.0009660564
2003-09-01,-4.095158170620028,-3.250983129171457,0.2465417826,0.0073234015,0.0094,0.0396,0.010700000000000001,0.0018690885
2003-10-01,-4.13273425911437,-3.2203449584509345,0.2333089667,0.0072114259,0.0092,0.0426,0.010299999999999997,0.0014076127
2003-11-01,-4.124153197219051,-3.1498416891913625,0.2337541521,0.0100007887,0.0093,0.0426,0.010100000000000005,0.0009196631
2003-12-01,-4.158235764316677,-3.127343481579442,0.2187398648,0.0069463157,0.009,0.0421,0.009800000000000003,0.0008937
2004-01-01,-4.163187152816102,-3.1224214271047033,0.218027721,0.0068865017,0.0088,0.0411,0.009000000000000001,0.0009787934
2004-02-01,-4.163291268911948,-3.1129833267840272,0.2160532204,0.0093613224,0.0093,0.03900000000000001,0.0077000000000000055,0.0006107509
2004-03-01,-4.134909089068664,-3.0753695736171793,0.2817314655,0.0122820384,0.0094,0.038,0.007800000000000001,0.0019812495
2004-04-01,-4.107341142925132,-3.032181935731811,0.2853718668,0.0137662795,0.0094,0.0437,0.007300000000000008,0.0012309377
2004-05-01,-4.108834951201214,-3.018608577891972,0.2864115739,0.0163300833,0.0102,0.0437,0.007100000000000002,0.0009776153
2004-06-01,-4.116251010338664,-3.011493430974487,0.279631603,0.0144914269,0.0127,0.040499999999999994,0.0076999999999999985,0.0007707704
2004-07-01,-4.071356281732223,-2.9670300456073972,0.2877883095,0.0147206707,0.0133,0.039,0.007999999999999993,0.0007770943
2004-08-01,-4.063737571700008,-2.9598343580943123,0.2868206158,0.0142786966,0.0148,0.034499999999999996,0.008100000000000003,0.001442852
2004-09-01,-4.063251594831171,-2.9597633215243553,0.2894853015,0.0091322561,0.0165,0.0323,0.008100000000000003,0.0007056832
2004-10-01,-4.072327186714972,-2.9691897689932265,0.2910095966,0.0074288562,0.0176,0.0302,0.007400000000000004,0.0012304685
2004-11-01,-4.105377928103084,-3.0025881145994173,0.2798316459,0.01217691,0.0207,0.029500000000000002,0.0068000000000000005,0.0008574256
2004-12-01,-4.132525483451191,-3.0300800678063426,0.2706192427,0.0130015047,0.0219,0.0265,0.0068000000000000005,0.0007278502
2005-01-01,-4.093574501467721,-2.9950011247207913,0.2781798561,0.0135454958,0.0233,0.0232,0.006599999999999995,0.0008214051
2005-02-01,-4.0991416931485265,-3.0043552537561764,0.2710410236,0.0117584139,0.0254,0.0225,0.006200000000000004,0.0008344437
2005-03-01,-4.066850129556806,-2.9757650694477737,0.3198568893,0.009097231,0.0274,0.021400000000000002,0.006600000000000002,0.0008598946
2005-04-01,-4.0350674050363455,-2.9387649139666827,0.3296244007,0.0079355619,0.0278,0.018300000000000004,0.007199999999999998,0.0018258937
2005-05-01,-4.053235642859484,-2.9518627746473616,0.3209655046,0.0047766126,0.0284,0.015599999999999996,0.008600000000000003,0.000859416
2005-06-01,-4.041880992686359,-2.9355723911843956,0.3269790569,0.0053656599,0.0297,0.0132,0.009000000000000001,0.0005421187
2005-07-01,-4.0685573219081475,-2.9541359755037195,0.3157342746,0.0044800758,0.0322,0.013400000000000002,0.008899999999999998,0.0006499082
2005-08-01,-4.048686085560667,-2.9263543344911156,0.3205331247,0.0054049394,0.0344,0.008800000000000002,0.0087,0.0006967234
2005-09-01,-4.047098312956557,-2.917050782327637,0.3178915098,0.0067164013,0.0342,0.012199999999999996,0.009000000000000001,0.0006599007
2005-10-01,-4.017700239881922,-2.882441462955091,0.3218081871,0.0057493057,0.0371,0.011299999999999998,0.009500000000000001,0.0018179863
2005-11-01,-4.0409095510392135,-2.9005879947013575,0.3109143456,0.0057679659,0.0388,0.009299999999999996,0.0097,0.0005398989
2005-12-01,-4.028717143725602,-2.8834661768721572,0.3134779566,0.0030588856,0.0389,0.007200000000000005,0.009500000000000008,0.0004329976
2006-01-01,-4.045380316943824,-2.89514800447013,0.3092262579,-0.0004457404,0.0424,0.0049999999999999975,0.009499999999999995,0.0009754252
2006-02-01,-4.0374154835234055,-2.882315189076432,0.3056103611,0.0020383228,0.0443,0.0013999999999999985,0.009200000000000007,0.0006485364
2006-03-01,-4.040107047764665,-2.8802369383656856,0.3160094407,0.0021519945,0.0451,0.005600000000000001,0.008800000000000002,0.0005452508
2006-04-01,-4.042679830428181,-2.884005270068596,0.3088419778,-0.0034725183,0.046,0.007199999999999998,0.008399999999999998,0.0005998073
2006-05-01,-4.0018592136936455,-2.8443562217223732,0.3143403075,-0.0026567382,0.0472,0.0063,0.008000000000000007,0.0013551637
2006-06-01,-3.9926136771991367,-2.836264759180689,0.3148502899,-0.0021954894,0.0479,0.005200000000000003,0.008899999999999998,0.0021028157
2006-07-01,-3.9883561986469678,-2.8232448657662914,0.3138521753,-0.0023631203,0.0495,0.0022999999999999965,0.00909999999999999,0.0014516632
2006-08-01,-4.000167361002613,-2.8265247138281007,0.3084617987,-0.0084739867,0.0496,0.0,0.009099999999999997,0.0004692515
2006-09-01,-4.015277220726645,-2.8333331251563987,0.3005932835,-0.0094934856,0.0481,0.00030000000000000165,0.009199999999999993,0.0005133952
2006-10-01,-4.035455834017739,-2.8519591544775595,0.2905991608,-0.00893474,0.0492,-0.0011000000000000038,0.00909999999999999,0.0004505882
2006-11-01,-4.041065492421904,-2.8560476285762615,0.2872418677,-0.0151110288,0.0494,-0.002700000000000001,0.0087,0.0005921951
2006-12-01,-4.042989223647789,-2.8564885381941956,0.2816823997,-0.0150367791,0.0485,0.0005999999999999964,0.009000000000000001,0.0003575308
2007-01-01,-4.048813680832068,-2.8637649510968846,0.2781442105,-0.0139866635,0.0498,0.0004000000000000045,0.009399999999999999,0.0004504838
2007-02-01,-4.018650377937403,-2.83503748585796,0.2861484942,-0.0151410241,0.0503,-0.002599999999999998,0.008899999999999991,0.0014768552
2007-03-01,-4.020574470715256,-2.838371395437049,0.2690500135,-0.0124863526,0.0494,-0.00010000000000000286,0.009700000000000007,0.0015875259
2007-04-01,-4.054155754488722,-2.8736782883805683,0.2544561689,-0.0089118997,0.0487,0.0001999999999999988,0.0092,0.0005821462
2007-05-01,-4.077460811230365,-2.8986845584045717,0.2439114941,-0.0102831177,0.0473,0.003699999999999995,0.0092,0.0006965734
2007-06-01,-4.050837513699607,-2.873733350388295,0.24789561,-0.0110640056,0.0461,0.005999999999999998,0.009100000000000004,0.0014724362
2007-07-01,-4.00809518980528,-2.866348392651859,0.2515849644,-0.0152618551,0.0482,0.001899999999999999,0.009200000000000007,0.0024262615
2007-08-01,-4.010738933438122,-2.904898019748221,0.2488398512,-0.0121975375,0.042,0.006699999999999998,0.008600000000000003,0.0051339638
2007-09-01,-4.0358748530557556,-2.9665159668553223,0.2392074367,-0.013015004,0.0389,0.010000000000000002,0.0085,0.0018684768
2007-10-01,-4.041316530477587,-3.035338660470889,0.2386170601,-0.0179547999,0.039,0.009000000000000001,0.008199999999999999,0.0016828778
2007-11-01,-3.9870834004214966,-3.0475011327014174,0.2485796916,-0.025158604,0.0327,0.011799999999999998,0.009600000000000004,0.005636836
2007-12-01,-3.9693144296374907,-3.099512531066547,0.2505829731,-0.0406372941,0.03,0.015,0.011600000000000006,0.0023453304
2008-01-01,-3.899372592549001,-3.0659948824578436,0.2627544223,-0.0431791533,0.0275,0.0161,0.0121,0.0048317857
2008-02-01,-3.8572112618286343,-3.0611141594247995,0.270979321,-0.0496082153,0.0212,0.0226,0.012899999999999995,0.0032256417
2008-03-01,-3.8444979075018217,-3.0865952614563037,0.2540575672,-0.0518315586,0.0126,0.030600000000000002,0.0138,0.0063376728
2008-04-01,-3.886130427068993,-3.184119287166066,0.2430146964,-0.0488447293,0.0129,0.0329,0.014199999999999997,0.0029037295
2008-05-01,-3.8919561990312803,-3.2485594760176,0.2465106122,-0.0454623897,0.0173,0.0302,0.013600000000000001,0.001640653
2008-06-01,-3.7973002030683567,-3.2155610124344864,0.2744913881,-0.0473768859,0.0186,0.0274,0.013899999999999996,0.0034252405
2008-07-01,-3.78574586323079,-3.241456415926595,0.2738156551,-0.0469318453,0.0163,0.0302,0.014899999999999997,0.0044658468
2008-08-01,-3.7962158549133607,-3.290704482668162,0.2698892455,-0.0463334367,0.0172,0.027700000000000002,0.015099999999999995,0.0034478472
2008-09-01,-3.6993944355899635,-3.234089218311848,0.2871235482,-0.0489228444,0.0113,0.033,0.016599999999999997,0.0237746692
2008-10-01,-3.519168693105829,-3.3038491627690285,0.3340993736,-0.0559541667,0.0067,0.041100000000000005,0.02600000000000001,0.0580885247
2008-11-01,-3.446807022611989,-3.5699089499747534,0.3528673559,-0.0527795751,0.0019,0.0353,0.030900000000000004,0.0362568805
2008-12-01,-3.4600680761373637,-4.105981340622804,0.3549842247,-0.0244984636,0.0003,0.03,0.0338,0.0200900813
2009-01-01,-3.3838986057625684,-4.214464503193927,0.3893931402,-0.0250561378,0.0013,0.038099999999999995,0.030899999999999997,0.011971096
2009-02-01,-3.28100756237336,-4.345202008048076,0.441103055,-0.0249274947,0.003,0.037099999999999994,0.0281,0.0099612092
2009-03-01,-3.376708686394564,-4.756238235173014,0.4461408452,-0.0374273876,0.0021,0.0334,0.029199999999999997,0.0203643787
2009-04-01,-3.487005638472275,-4.814910194480225,0.4155974692,-0.030993037,0.0016,0.039400000000000004,0.03,0.0075510403
2009-05-01,-3.559677217720816,-4.836482331761346,0.3993550839,-0.0243487574,0.0018,0.0414,0.025200000000000007,0.0063811403
2009-06-01,-3.5812763173013256,-4.807398800540686,0.4018764058,-0.0220974913,0.0018,0.0411,0.0189,0.0034725262
2009-07-01,-3.6750931236510267,-4.677399457487832,0.3701258558,-0.013781643,0.0018,0.041199999999999994,0.016800000000000002,0.0037710547
2009-08-01,-3.7309097776721583,-4.542775429003003,0.3574715573,-0.0079214037,0.0017,0.0398,0.013199999999999996,0.002177724
2009-09-01,-3.7893453698433657,-4.43434213370493,0.3495214306,-1.43322e-05,0.0012,0.0391,0.011800000000000005,0.0019126285
2009-10-01,-3.790471495555785,-3.7105270736503346,0.3495052369,0.0031975992,0.0007,0.0413,0.0114,0.0038979663
2009-11-01,-3.8677863497090965,-3.3572969726902486,0.3281491062,0.0075319203,0.0005,0.0401,0.011300000000000004,0.002001319
2009-12-01,-3.90741521773321,-3.085462141619366,0.3255306601,0.0105944679,0.0005,0.0453,0.011100000000000006,0.0009334353
2010-01-01,-3.877221687630938,-2.984684176994636,0.3371946683,0.0134096854,0.0006,0.0435,0.009899999999999999,0.0019917025
2010-02-01,-3.9128744393304187,-2.9534428052043644,0.328771382,0.0139320766,0.0011,0.043000000000000003,0.009899999999999999,0.0023732454
2010-03-01,-3.9776024610480456,-2.9545460653337354,0.3818781703,0.0263901075,0.0015,0.0443,0.010000000000000009,0.0006334088
2010-04-01,-3.990233510131284,-2.935999604912668,0.3766061292,0.0266511206,0.0016,0.042100000000000005,0.009599999999999997,0.0017938348
2010-05-01,-3.902680964159568,-2.8183383423124253,0.4090027948,0.0257196642,0.0016,0.0391,0.0109,0.0081078432
2010-06-01,-3.845280305272236,-2.7318191201622195,0.4241765415,0.0187758808,0.0012,0.0364,0.013499999999999998,0.0055917548
2010-07-01,-3.9070291411573845,-2.7749633622702055,0.3961335532,0.0155567614,0.0016,0.0361,0.012900000000000002,0.0033487858
2010-08-01,-3.8536685117614584,-2.70351521842354,0.4139816191,0.0112177194,0.0016,0.0311,0.011699999999999995,0.0027046021
2010-09-01,-3.932875079099645,-2.7651158376539726,0.3843057828,0.0033375091,0.0015,0.0326,0.011299999999999998,0.0023371834
2010-10-01,-3.9634782206598893,-2.7761615152711245,0.3728872859,0.0072316415,0.0013,0.0354,0.0104,0.0010800704
2010-11-01,-3.9556221008707078,-2.7493381887257273,0.3766947543,0.0147980073,0.0014,0.0366,0.010500000000000002,0.001737952
2010-12-01,-4.013350585608876,-2.788651650765824,0.3581003169,0.0126118489,0.0014,0.04,0.010799999999999997,0.000832136
2011-01-01,-4.025500988104683,-2.794123324700265,0.3486322237,0.0153678849,0.0015,0.0417,0.010500000000000002,0.0008632301
2011-02-01,-4.046818848115427,-2.80894018122083,0.3390965735,0.0159181079,0.0013,0.041299999999999996,0.009299999999999996,0.0010655334
2011-03-01,-4.035734025465327,-2.7915249471788766,0.3542699394,0.0124760224,0.001,0.0419,0.009000000000000001,0.0023472643
2011-04-01,-4.05096961450831,-2.80918214342139,0.3406968012,0.0093802004,0.0006,0.040999999999999995,0.008599999999999997,0.0006365303
2011-05-01,-4.024674548653017,-2.7852561874892148,0.3472221891,0.0091168436,0.0004,0.038700000000000005,0.008199999999999999,0.0009342036
2011-06-01,-3.9937095752144396,-2.756603765567897,0.3515700392,0.0117335532,0.0004,0.0405,0.007600000000000003,0.0022947474
2011-07-01,-3.960563641813106,-2.722610372553019,0.359418903,0.0123705605,0.0004,0.0374,0.008300000000000002,0.00183074
2011-08-01,-3.890787924202854,-2.652008111017097,0.3758125221,0.0127265619,0.0002,0.0313,0.009899999999999999,0.0192222162
2011-09-01,-3.805139018080491,-2.5655505527973936,0.399922847,0.0130493015,0.0001,0.0264,0.011799999999999998,0.0069158594
2011-10-01,-3.8911109829902903,-2.6679721200158024,0.3650779046,0.0078925078,0.0002,0.028900000000000002,0.013899999999999996,0.0074008554
2011-11-01,-3.869971254761377,-2.6630156253678416,0.3623298975,-0.004340313,0.0001,0.027200000000000002,0.012700000000000003,0.0076796025
2011-12-01,-3.8626498899186408,-2.6716271808746503,0.3572325407,-0.0064973312,0.0001,0.0254,0.013199999999999996,0.0027640924
2012-01-01,-3.8936730355344658,-2.7082102248775124,0.3454873026,-0.0130621323,0.0003,0.024599999999999997,0.0138,0.000648134
2012-02-01,-3.9219536759391684,-2.7419573076867767,0.3369739354,-0.0144663133,0.0009,0.026299999999999997,0.012900000000000002,0.0006237
2012-03-01,-3.941433075768606,-2.7668048605310736,0.3461819674,-0.0137750499,0.0008,0.028900000000000002,0.012400000000000001,0.0011552699
2012-04-01,-3.922193224394672,-2.7616163830794695,0.3461403112,-0.0124140257,0.0008,0.026000000000000002,0.012299999999999998,0.0016275451
2012-05-01,-3.8459119289243993,-2.6992587411420415,0.3690473597,-0.0152707539,0.0009,0.0212,0.012700000000000003,0.0014960906
2012-06-01,-3.8732586852868693,-2.740399644017023,0.3551038851,-0.0190430644,0.0009,0.0224,0.0138,0.003437228
2012-07-01,-3.870941206478852,-2.75831643818156,0.3515937051,-0.0203207728,0.001,0.0206,0.014699999999999998,0.0015528399
2012-08-01,-3.8758888575375328,-2.783315330089006,0.3493870523,-0.0197829564,0.001,0.0213,0.0143,0.0007271274
2012-09-01,-3.885427095727564,-2.8127191482018485,0.3403829538,-0.0174249011,0.0011,0.0224,0.013499999999999998,0.0010446353
2012-10-01,-3.8469462252435718,-2.792693162582035,0.3492371221,-0.0157131371,0.001,0.0228,0.011099999999999999,0.0009255333
2012-11-01,-3.831631641462638,-2.7954965172332216,0.3511375309,-0.0120939255,0.0009,0.0219,0.010099999999999998,0.0019026489
2012-12-01,-3.8208416606685347,-2.802501817738017,0.3490324432,-0.0115491176,0.0007,0.0239,0.009800000000000003,0.0010357072
2013-01-01,-3.8608520393132566,-2.8471244632085186,0.3299840266,-0.0080167341,0.0007,0.0284,0.009300000000000003,0.0009068013
2013-02-01,-3.862751321608627,-2.8535712116926213,0.3254312323,-0.0088642493,0.001,0.0275,0.009500000000000001,0.0012427427
2013-03-01,-3.889088163692632,-2.8843929422629806,0.3461299966,-0.0089106395,0.0009,0.0278,0.0092,0.00048452
2013-04-01,-3.895100458039268,-2.890040434509057,0.3400362539,-0.0080048589,0.0006,0.0258,0.008600000000000003,0.0016827472
2013-05-01,-3.903878988924264,-2.8984617172197638,0.3338325978,-0.0047046811,0.0004,0.0305,0.008400000000000005,0.0010155556
2013-06-01,-3.87713135296744,-2.8713663205477857,0.338444358,0.0001187088,0.0005,0.0325,0.0092,0.0022476743
2013-07-01,-3.9140746658098444,-2.9071876236556156,0.3255625651,0.0083606059,0.0004,0.034,0.009799999999999996,0.0005020654
2013-08-01,-3.8710689902532027,-2.8630861633969706,0.3407133274,0.0103321159,0.0004,0.0347,0.008799999999999995,0.0009504246
2013-09-01,-3.8893013360473287,-2.8802480400603327,0.3335214846,0.010118701,0.0002,0.0347,0.008300000000000002,0.0006222223
2013-10-01,-3.9272475619419787,-2.9034948246652066,0.324594825,0.0096228184,0.0005,0.0337,0.007800000000000001,0.0014383686
2013-11-01,-3.9492620859245693,-2.911181081761332,0.3136852784,0.0103247749,0.0007,0.0354,0.0075,0.0006443989
2013-12-01,-3.9669345744899545,-2.9148858497736025,0.3044081256,0.0121439423,0.0007,0.0371,0.007600000000000003,0.0007455165
2014-01-01,-3.919000658334378,-2.8764941138105122,0.3214292767,0.0137652167,0.0004,0.033800000000000004,0.006999999999999999,0.0013035884
2014-02-01,-3.9496468872283876,-2.916552807245848,0.3091630718,0.0165761624,0.0005,0.0334,0.006499999999999999,0.0012535647
2014-03-01,-3.9451202448868274,-2.9213100000773107,0.3506160657,0.0164163804,0.0005,0.0332,0.0068000000000000005,0.0008690325
2014-04-01,-3.9407498599834705,-2.9200164376540005,0.3480113191,0.0166232646,0.0003,0.032299999999999995,0.006600000000000002,0.0013626925
2014-05-01,-3.951120205880047,-2.9334098635961006,0.345173256,0.013985265,0.0003,0.0306,0.006000000000000005,0.0005552042
2014-06-01,-3.9596625638348883,-2.9449237336477925,0.3429284585,0.0138854356,0.0004,0.0309,0.005499999999999998,0.0002819998
2014-07-01,-3.9345839174912025,-2.9205903321946236,0.3483798518,0.0084371731,0.0003,0.030699999999999998,0.005700000000000004,0.0009491219
2014-08-01,-3.9617603977527978,-2.9484990327196225,0.337476204,0.00673899,0.0003,0.028399999999999998,0.006099999999999994,0.0005462017
2014-09-01,-3.9364326114578594,-2.9238889187701522,0.3385761813,0.007991443,0.0002,0.0298,0.006900000000000003,0.0007210232
2014-10-01,-3.9511884192011726,-2.9583743826707867,0.3318083646,0.0080322917,0.0002,0.028,0.0076999999999999985,0.0029439983
2014-11-01,-3.967311681268297,-2.99429489658187,0.323661786,0.0068915801,0.0002,0.0262,0.0087,0.000150254
2014-12-01,-3.9550680115314343,-3.00191971869185,0.3237556717,0.0056250385,0.0003,0.0243,0.009499999999999995,0.0019928394
2015-01-01,-3.9120781450693016,-2.9804066270813676,0.3361687625,0.0001909177,0.0003,0.0197,0.009899999999999999,0.0022266292
2015-02-01,-3.954189750239276,-3.0439666406747916,0.318227291,-0.0037666739,0.0002,0.023600000000000003,0.009000000000000001,0.0008135397
2015-03-01,-3.925440209690741,-3.0366421231569403,0.3074540451,-0.0068894585,0.0003,0.022699999999999998,0.009000000000000001,0.001720375
2015-04-01,-3.9263129987546503,-3.0598103898358895,0.3063442097,-0.0070747676,0.0002,0.0247,0.009599999999999997,0.0005743428
2015-05-01,-3.9291954104731275,-3.085148563385629,0.303449953,-0.0080783906,0.0002,0.026000000000000002,0.009099999999999997,0.0008869954
2015-06-01,-3.900462015887384,-3.0790407579145427,0.3101868327,-0.0087253358,0.0002,0.028300000000000002,0.009399999999999999,0.0010521576
2015-07-01,-3.913895146173752,-3.1136297493655176,0.3089532648,-0.0083571622,0.0003,0.026,0.010499999999999995,0.001159779
2015-08-01,-3.8431886851151016,-3.0642728835174484,0.3306709874,-0.0101608866,0.0007,0.0257,0.011500000000000003,0.0058469489
2015-09-01,-3.8103473380226354,-3.052979844387055,0.3356119548,-0.0136376361,0.0002,0.0251,0.012700000000000003,0.0040534912
2015-10-01,-3.8832095757389866,-3.14800097272518,0.3094136283,-0.0168324623,0.0002,0.0257,0.013900000000000003,0.0016189067
2015-11-01,-3.876904005779771,-3.164044243888327,0.3084291577,-0.0184380968,0.0012,0.0253,0.014000000000000005,0.0011187586
2015-12-01,-3.852453996294733,-3.1621434220666673,0.3136488144,-0.0222515536,0.0023,0.0245,0.014900000000000004,0.0028384861
2016-01-01,-3.796643475274849,-3.1104225418081297,0.3319106296,-0.0209440568,0.0026,0.020999999999999998,0.014499999999999999,0.0043013139
2016-02-01,-3.7887776516826785,-3.106632522333566,0.3309018254,-0.0247160557,0.0031,0.018600000000000002,0.0138,0.0026015443
2016-03-01,-3.8489698458296298,-3.1708845085871022,0.3279547913,-0.0237096391,0.0029,0.0189,0.0131,0.0012741566
2016-04-01,-3.8472378798285076,-3.171730957725215,0.3263208887,-0.0242105342,0.0023,0.02,0.011699999999999995,0.0008177635
2016-05-01,-3.8580403717363727,-3.185093501072908,0.3260721193,-0.0270482976,0.0027,0.0192,0.010300000000000004,0.0009955687
2016-06-01,-3.8545619598476257,-3.184161463780142,0.3234753617,-0.0286793269,0.0027,0.015199999999999998,0.010299999999999997,0.0028644087
2016-07-01,-3.8853193459788016,-3.2108648900545163,0.3146611589,-0.0320189618,0.003,0.014500000000000002,0.009399999999999999,0.0004776636
2016-08-01,-3.879884217037102,-3.2014249369087793,0.3151974253,-0.0307856177,0.003,0.0156,0.0092,0.0002791632
2016-09-01,-3.8744514556910716,-3.192037798818066,0.3167938869,-0.0326071176,0.0029,0.0167,0.009000000000000001,0.0016731125
2016-10-01,-3.8498499718063877,-3.152198105312163,0.3196877815,-0.0290379793,0.0033,0.018699999999999998,0.0087,0.0003640519
2016-11-01,-3.878495665531584,-3.1659795390992667,0.3032857864,-0.0274562916,0.0045,0.0222,0.0085,0.0009463721
2016-12-01,-3.89159726004634,-3.1645798918586916,0.2934790969,-0.0251078793,0.0051,0.022099999999999998,0.0077000000000000055,0.0005240219
